4981	ISW-_E_00001_SE_01_T_04_DF_01	w3306	lange	lange	lang	I-DUR
4982	ISW-_E_00001_SE_01_T_04_DF_01	w3307	anhalt	anhalt	Anhalt	NONE
4983	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
4984	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
4985	ISW-_E_00001_SE_01_T_04_DF_01	AA	NONE	NONE	NONE	NONE
4986	ISW-_E_00001_SE_01_T_04_DF_01	w3308	Natürlich	Natürlich	natürlich	NONE
4987	ISW-_E_00001_SE_01_T_04_DF_01	w3309	ist	ist	sein	NONE
4988	ISW-_E_00001_SE_01_T_04_DF_01	w3310	es	es	es	NONE
4989	ISW-_E_00001_SE_01_T_04_DF_01	w3311	ein	ein	eine	NONE
4990	ISW-_E_00001_SE_01_T_04_DF_01	w3312	Fehler	Fehler	Fehler	NONE
4991	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
4992	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
4993	ISW-_E_00001_SE_01_T_04_DF_01	IR	NONE	NONE	NONE	NONE
4994	ISW-_E_00001_SE_01_T_04_DF_01	w3313	Schon	Schon	schon	NONE
4995	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
4996	ISW-_E_00001_SE_01_T_04_DF_01	w3314	Ist	Ist	sein	NONE
4997	ISW-_E_00001_SE_01_T_04_DF_01	w3315	sicher	sicher	sicher	NONE
4998	ISW-_E_00001_SE_01_T_04_DF_01	w3316	ein	ein	eine	NONE
4999	ISW-_E_00001_SE_01_T_04_DF_01	w3317	Sprachwissenschaftler	Sprachwissenschaftler	Sprachwissenschaftler	NONE
5000	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5001	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5002	ISW-_E_00001_SE_01_T_04_DF_01	MA	NONE	NONE	NONE	NONE
5003	ISW-_E_00001_SE_01_T_04_DF_01	w3318	Sicher	Sicher	sicher	NONE
5004	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5005	ISW-_E_00001_SE_01_T_04_DF_01	(-)	NONE	NONE	NONE	NONE
5006	ISW-_E_00001_SE_01_T_04_DF_01	w3319	Aber	Aber	aber	NONE
5007	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5008	ISW-_E_00001_SE_01_T_04_DF_01	w3320	d	d	d	NONE
5009	ISW-_E_00001_SE_01_T_04_DF_01	/	NONE	NONE	NONE	NONE
5010	ISW-_E_00001_SE_01_T_04_DF_01	w3321	b	b	b	NONE
5011	ISW-_E_00001_SE_01_T_04_DF_01	/	NONE	NONE	NONE	NONE
5012	ISW-_E_00001_SE_01_T_04_DF_01	/	NONE	NONE	NONE	NONE
5013	ISW-_E_00001_SE_01_T_04_DF_01	w3322	er	er	er	NONE
5014	ISW-_E_00001_SE_01_T_04_DF_01	w3323	muss	muss	müssen	NONE
5015	ISW-_E_00001_SE_01_T_04_DF_01	w3324	doch	doch	doch	NONE
5016	ISW-_E_00001_SE_01_T_04_DF_01	w3325	sagen	sagen	sagen	NONE
5017	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5018	ISW-_E_00001_SE_01_T_04_DF_01	w3326	was	was	was	NONE
5019	ISW-_E_00001_SE_01_T_04_DF_01	‚	NONE	NONE	NONE	NONE
5020	ISW-_E_00001_SE_01_T_04_DF_01	w3327	Kurrent	Kurrent	Kurrent	B-MISC
5021	ISW-_E_00001_SE_01_T_04_DF_01	‘	NONE	NONE	NONE	NONE
5022	ISW-_E_00001_SE_01_T_04_DF_01	w3328	is	is	is	NONE
5023	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5024	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5025	ISW-_E_00001_SE_01_T_04_DF_01	IR	NONE	NONE	NONE	NONE
5026	ISW-_E_00001_SE_01_T_04_DF_01	w3329	Mh	Mh	Mh	NONE
5027	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5028	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5029	ISW-_E_00001_SE_01_T_04_DF_01	MA	NONE	NONE	NONE	NONE
5030	ISW-_E_00001_SE_01_T_04_DF_01	w3330	Denn	Denn	denn	NONE
5031	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5032	ISW-_E_00001_SE_01_T_04_DF_01	w3331	da	da	da	NONE
5033	ISW-_E_00001_SE_01_T_04_DF_01	/	NONE	NONE	NONE	NONE
5034	ISW-_E_00001_SE_01_T_04_DF_01	(-)	NONE	NONE	NONE	NONE
5035	ISW-_E_00001_SE_01_T_04_DF_01	w3332	man	man	man	NONE
5036	ISW-_E_00001_SE_01_T_04_DF_01	w3333	sagt	sagt	sagen	NONE
5037	ISW-_E_00001_SE_01_T_04_DF_01	w3334	heute	heute	heute	B-DATE
5038	ISW-_E_00001_SE_01_T_04_DF_01	w3335	wirklich	wirklich	wirklich	NONE
5039	ISW-_E_00001_SE_01_T_04_DF_01	w3336	nicht	nicht	nicht	NONE
5040	ISW-_E_00001_SE_01_T_04_DF_01	‚	NONE	NONE	NONE	NONE
5041	ISW-_E_00001_SE_01_T_04_DF_01	w3337	Kurrent	Kurrent	Kurrent	B-MISC
5042	ISW-_E_00001_SE_01_T_04_DF_01	‘	NONE	NONE	NONE	NONE
5043	ISW-_E_00001_SE_01_T_04_DF_01	w3338	zu	zu	zu	NONE
5044	ISW-_E_00001_SE_01_T_04_DF_01	w3339	dieser	dieser	dies	NONE
5045	ISW-_E_00001_SE_01_T_04_DF_01	(-)	NONE	NONE	NONE	NONE
5046	ISW-_E_00001_SE_01_T_04_DF_01	w3340	Schrift	Schrift	Schrift	NONE
5047	ISW-_E_00001_SE_01_T_04_DF_01	?	NONE	NONE	NONE	NONE
5048	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5049	ISW-_E_00001_SE_01_T_04_DF_01	ML	NONE	NONE	NONE	NONE
5050	ISW-_E_00001_SE_01_T_04_DF_01	w3341	Meine	Meine	mein	NONE
5051	ISW-_E_00001_SE_01_T_04_DF_01	w3342	Großmutter	Großmutter	Großmutter	NONE
5052	ISW-_E_00001_SE_01_T_04_DF_01	w3343	schon	schon	schon	NONE
5053	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5054	ISW-_E_00001_SE_01_T_04_DF_01	(	NONE	NONE	NONE	NONE
5055	ISW-_E_00001_SE_01_T_04_DF_01	w3344	GELÄCHTER	GELÄCHTER	Gelächter	NONE
5056	ISW-_E_00001_SE_01_T_04_DF_01	)	NONE	NONE	NONE	NONE
5057	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5058	ISW-_E_00001_SE_01_T_04_DF_01	AA	NONE	NONE	NONE	NONE
5059	ISW-_E_00001_SE_01_T_04_DF_01	(	NONE	NONE	NONE	NONE
5060	ISW-_E_00001_SE_01_T_04_DF_01	…	NONE	NONE	NONE	NONE
5061	ISW-_E_00001_SE_01_T_04_DF_01	)	NONE	NONE	NONE	NONE
5062	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5063	ISW-_E_00001_SE_01_T_04_DF_01	MA	NONE	NONE	NONE	NONE
5064	ISW-_E_00001_SE_01_T_04_DF_01	w3345	Naja	Naja	Naja	NONE
5065	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5066	ISW-_E_00001_SE_01_T_04_DF_01	w3346	ich	ich	ich	NONE
5067	ISW-_E_00001_SE_01_T_04_DF_01	w3347	könnt	könnt	können	NONE
5068	ISW-_E_00001_SE_01_T_04_DF_01	w3348	ja	ja	ja	NONE
5069	ISW-_E_00001_SE_01_T_04_DF_01	w3349	die	die	die	NONE
5070	ISW-_E_00001_SE_01_T_04_DF_01	w3350	Großmutter	Großmutter	Großmutter	NONE
5071	ISW-_E_00001_SE_01_T_04_DF_01	w3351	sein	sein	sein	NONE
5072	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5073	ISW-_E_00001_SE_01_T_04_DF_01	(-)	NONE	NONE	NONE	NONE
5074	ISW-_E_00001_SE_01_T_04_DF_01	w3352	Gar	Gar	gar	NONE
5075	ISW-_E_00001_SE_01_T_04_DF_01	w3353	keine	keine	keine	NONE
5076	ISW-_E_00001_SE_01_T_04_DF_01	w3354	Frage	Frage	Frage	NONE
5077	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5078	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5079	ISW-_E_00001_SE_01_T_04_DF_01	AA	NONE	NONE	NONE	NONE
5080	ISW-_E_00001_SE_01_T_04_DF_01	w3355	Wie	Wie	wie	NONE
5081	ISW-_E_00001_SE_01_T_04_DF_01	(-)	NONE	NONE	NONE	NONE
5082	ISW-_E_00001_SE_01_T_04_DF_01	w3356	wie	wie	wie	NONE
5083	ISW-_E_00001_SE_01_T_04_DF_01	w3357	nennen	nennen	nennen	NONE
5084	ISW-_E_00001_SE_01_T_04_DF_01	w3358	Sie	Sie	Sie	NONE
5085	ISW-_E_00001_SE_01_T_04_DF_01	w3359	das	das	die	NONE
5086	ISW-_E_00001_SE_01_T_04_DF_01	?	NONE	NONE	NONE	NONE
5087	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5088	ISW-_E_00001_SE_01_T_04_DF_01	ML	NONE	NONE	NONE	NONE
5089	ISW-_E_00001_SE_01_T_04_DF_01	w3360	Kurrent	Kurrent	Kurrent	B-MISC
5090	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5091	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5092	ISW-_E_00001_SE_01_T_04_DF_01	IR	NONE	NONE	NONE	NONE
5093	ISW-_E_00001_SE_01_T_04_DF_01	w3361	Also	Also	also	NONE
5094	ISW-_E_00001_SE_01_T_04_DF_01	w3362	ich	ich	ich	NONE
5095	ISW-_E_00001_SE_01_T_04_DF_01	w3363	nenns	nenns	nenns	NONE
5096	ISW-_E_00001_SE_01_T_04_DF_01	w3364	auch	auch	auch	NONE
5097	ISW-_E_00001_SE_01_T_04_DF_01	w3365	Kurrent	Kurrent	Kurrent	B-MISC
5098	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5099	ISW-_E_00001_SE_01_T_04_DF_01	w3366	Ich	Ich	ich	NONE
5100	ISW-_E_00001_SE_01_T_04_DF_01	w3367	kenns	kenns	kenns	NONE
5101	ISW-_E_00001_SE_01_T_04_DF_01	w3368	auch	auch	auch	NONE
5102	ISW-_E_00001_SE_01_T_04_DF_01	w3369	von	von	von	NONE
5103	ISW-_E_00001_SE_01_T_04_DF_01	w3370	meiner	meiner	mein	NONE
5104	ISW-_E_00001_SE_01_T_04_DF_01	w3371	Großmutter	Großmutter	Großmutter	NONE
5105	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5106	ISW-_E_00001_SE_01_T_04_DF_01	w3372	die	die	die	NONE
5107	ISW-_E_00001_SE_01_T_04_DF_01	w3373	das	das	die	NONE
5108	ISW-_E_00001_SE_01_T_04_DF_01	/	NONE	NONE	NONE	NONE
5109	ISW-_E_00001_SE_01_T_04_DF_01	w3374	Die	Die	die	NONE
5110	ISW-_E_00001_SE_01_T_04_DF_01	w3375	hat	hat	haben	NONE
5111	ISW-_E_00001_SE_01_T_04_DF_01	w3376	nur	nur	nur	NONE
5112	ISW-_E_00001_SE_01_T_04_DF_01	w3377	Kurrent	Kurrent	Kurrent	B-MISC
5113	ISW-_E_00001_SE_01_T_04_DF_01	w3378	geschrieben	geschrieben	schreiben	NONE
5114	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5115	ISW-_E_00001_SE_01_T_04_DF_01	w3379	meine	meine	mein	NONE
5116	ISW-_E_00001_SE_01_T_04_DF_01	w3380	Großmutter	Großmutter	Großmutter	NONE
5117	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5118	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5119	ISW-_E_00001_SE_01_T_04_DF_01	MA	NONE	NONE	NONE	NONE
5120	ISW-_E_00001_SE_01_T_04_DF_01	w3381	Ja	Ja	ja	NONE
5121	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5122	ISW-_E_00001_SE_01_T_04_DF_01	w3382	aber	aber	aber	NONE
5123	ISW-_E_00001_SE_01_T_04_DF_01	w3383	aber	aber	aber	NONE
5124	ISW-_E_00001_SE_01_T_04_DF_01	w3384	man	man	man	NONE
5125	ISW-_E_00001_SE_01_T_04_DF_01	(-)	NONE	NONE	NONE	NONE
5126	ISW-_E_00001_SE_01_T_04_DF_01	w3385	man	man	man	NONE
5127	ISW-_E_00001_SE_01_T_04_DF_01	w3386	nennt	nennt	nennen	NONE
5128	ISW-_E_00001_SE_01_T_04_DF_01	w3387	es	es	es	NONE
5129	ISW-_E_00001_SE_01_T_04_DF_01	w3388	nur	nur	nur	NONE
5130	ISW-_E_00001_SE_01_T_04_DF_01	‚	NONE	NONE	NONE	NONE
5131	ISW-_E_00001_SE_01_T_04_DF_01	w3389	Kurrent	Kurrent	Kurrent	B-MISC
5132	ISW-_E_00001_SE_01_T_04_DF_01	‘	NONE	NONE	NONE	NONE
5133	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5134	ISW-_E_00001_SE_01_T_04_DF_01	w3390	nicht	nicht	nicht	NONE
5135	ISW-_E_00001_SE_01_T_04_DF_01	w3391	anders	anders	anders	NONE
5136	ISW-_E_00001_SE_01_T_04_DF_01	?	NONE	NONE	NONE	NONE
5137	ISW-_E_00001_SE_01_T_04_DF_01	w3392	Weil	Weil	weil	NONE
5138	ISW-_E_00001_SE_01_T_04_DF_01	w3393	diese	diese	diese	NONE
5139	ISW-_E_00001_SE_01_T_04_DF_01	(-)	NONE	NONE	NONE	NONE
5140	ISW-_E_00001_SE_01_T_04_DF_01	w3394	diese	diese	dies	NONE
5141	ISW-_E_00001_SE_01_T_04_DF_01	w3395	Piefkes	Piefkes	Piefkes	B-NRP
5142	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5143	ISW-_E_00001_SE_01_T_04_DF_01	w3396	die	die	die	NONE
5144	ISW-_E_00001_SE_01_T_04_DF_01	w3397	sagen	sagen	sagen	NONE
5145	ISW-_E_00001_SE_01_T_04_DF_01	w3398	doch	doch	doch	NONE
5146	ISW-_E_00001_SE_01_T_04_DF_01	‚	NONE	NONE	NONE	NONE
5147	ISW-_E_00001_SE_01_T_04_DF_01	w3399	Sütterlin	Sütterlin	Sütterlin	B-MISC
5148	ISW-_E_00001_SE_01_T_04_DF_01	‘	NONE	NONE	NONE	NONE
5149	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5150	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5151	ISW-_E_00001_SE_01_T_04_DF_01	IR	NONE	NONE	NONE	NONE
5152	ISW-_E_00001_SE_01_T_04_DF_01	w3400	Nein	Nein	nein	NONE
5153	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5154	ISW-_E_00001_SE_01_T_04_DF_01	w3401	das	das	die	NONE
5155	ISW-_E_00001_SE_01_T_04_DF_01	w3402	hab	hab	haben	NONE
5156	ISW-_E_00001_SE_01_T_04_DF_01	w3403	ich	ich	ich	NONE
5157	ISW-_E_00001_SE_01_T_04_DF_01	w3404	in	in	in	NONE
5158	ISW-_E_00001_SE_01_T_04_DF_01	w3405	Österreich	Österreich	Österreich	B-GPE
5159	ISW-_E_00001_SE_01_T_04_DF_01	/	NONE	NONE	NONE	NONE
5160	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5161	ISW-_E_00001_SE_01_T_04_DF_01	AA	NONE	NONE	NONE	NONE
5162	ISW-_E_00001_SE_01_T_04_DF_01	w3406	Verboten	Verboten	verbieten	NONE
5163	ISW-_E_00001_SE_01_T_04_DF_01	w3407	in	in	in	NONE
5164	ISW-_E_00001_SE_01_T_04_DF_01	w3408	Österreich	Österreich	Österreich	B-GPE
5165	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5166	ISW-_E_00001_SE_01_T_04_DF_01	w3409	Und	Und	und	NONE
5167	ISW-_E_00001_SE_01_T_04_DF_01	w3410	in	in	in	NONE
5168	ISW-_E_00001_SE_01_T_04_DF_01	w3411	Italien	Italien	Italien	B-GPE
5169	ISW-_E_00001_SE_01_T_04_DF_01	(-)	NONE	NONE	NONE	NONE
5170	ISW-_E_00001_SE_01_T_04_DF_01	w3412	gibt	gibt	geben	NONE
5171	ISW-_E_00001_SE_01_T_04_DF_01	w3413	es	es	es	NONE
5172	ISW-_E_00001_SE_01_T_04_DF_01	w3414	da	da	da	NONE
5173	ISW-_E_00001_SE_01_T_04_DF_01	w3415	nicht	nicht	nicht	NONE
5174	ISW-_E_00001_SE_01_T_04_DF_01	w3416	die	die	die	NONE
5175	ISW-_E_00001_SE_01_T_04_DF_01	w3417	Schrift	Schrift	Schrift	NONE
5176	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5177	ISW-_E_00001_SE_01_T_04_DF_01	(-)	NONE	NONE	NONE	NONE
5178	ISW-_E_00001_SE_01_T_04_DF_01	w3418	die	die	die	NONE
5179	ISW-_E_00001_SE_01_T_04_DF_01	w3419	gotische	gotische	gotisch	B-MISC
5180	ISW-_E_00001_SE_01_T_04_DF_01	w3420	Schrift	Schrift	Schrift	I-MISC
5181	ISW-_E_00001_SE_01_T_04_DF_01	?	NONE	NONE	NONE	NONE
5182	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5183	ISW-_E_00001_SE_01_T_04_DF_01	MA	NONE	NONE	NONE	NONE
5184	ISW-_E_00001_SE_01_T_04_DF_01	w3421	Siehst	Siehst	sehen	NONE
5185	ISW-_E_00001_SE_01_T_04_DF_01	w3422	du	du	du	NONE
5186	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5187	ISW-_E_00001_SE_01_T_04_DF_01	w3423	das	das	die	NONE
5188	ISW-_E_00001_SE_01_T_04_DF_01	w3424	gibts	gibts	gibts	NONE
5189	ISW-_E_00001_SE_01_T_04_DF_01	w3425	gar	gar	gar	NONE
5190	ISW-_E_00001_SE_01_T_04_DF_01	w3426	nicht	nicht	nicht	NONE
5191	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5192	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5193	ISW-_E_00001_SE_01_T_04_DF_01	MA	NONE	NONE	NONE	NONE
5194	ISW-_E_00001_SE_01_T_04_DF_01	w3427	Die	Die	die	NONE
5195	ISW-_E_00001_SE_01_T_04_DF_01	w3428	Schrift	Schrift	Schrift	NONE
5196	ISW-_E_00001_SE_01_T_04_DF_01	w3429	gibts	gibts	gibts	NONE
5197	ISW-_E_00001_SE_01_T_04_DF_01	w3430	bestimmt	bestimmt	bestimmt	NONE
5198	ISW-_E_00001_SE_01_T_04_DF_01	w3431	nicht	nicht	nicht	NONE
5199	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5200	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5201	ISW-_E_00001_SE_01_T_04_DF_01	GG	NONE	NONE	NONE	NONE
5202	ISW-_E_00001_SE_01_T_04_DF_01	w3432	Nein	Nein	nein	NONE
5203	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5204	ISW-_E_00001_SE_01_T_04_DF_01	w3433	also	also	also	NONE
5205	ISW-_E_00001_SE_01_T_04_DF_01	w3434	Gotisch	Gotisch	gotisch	B-MISC
5206	ISW-_E_00001_SE_01_T_04_DF_01	/	NONE	NONE	NONE	NONE
5207	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5208	ISW-_E_00001_SE_01_T_04_DF_01	AA	NONE	NONE	NONE	NONE
5209	ISW-_E_00001_SE_01_T_04_DF_01	w3435	G1aub	G1aub	G1aub	NONE
5210	ISW-_E_00001_SE_01_T_04_DF_01	w3436	ich	ich	ich	NONE
5211	ISW-_E_00001_SE_01_T_04_DF_01	w3437	nicht	nicht	nicht	NONE
5212	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5213	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5214	ISW-_E_00001_SE_01_T_04_DF_01	MA	NONE	NONE	NONE	NONE
5215	ISW-_E_00001_SE_01_T_04_DF_01	w3438	Nein	Nein	nein	NONE
5216	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5217	ISW-_E_00001_SE_01_T_04_DF_01	w3439	nein	nein	nein	NONE
5218	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5219	ISW-_E_00001_SE_01_T_04_DF_01	w3440	Das	Das	die	NONE
5220	ISW-_E_00001_SE_01_T_04_DF_01	w3441	gibts	gibts	gibts	NONE
5221	ISW-_E_00001_SE_01_T_04_DF_01	w3442	gar	gar	gar	NONE
5222	ISW-_E_00001_SE_01_T_04_DF_01	w3443	nicht	nicht	nicht	NONE
5223	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5224	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5225	ISW-_E_00001_SE_01_T_04_DF_01	GG	NONE	NONE	NONE	NONE
5226	ISW-_E_00001_SE_01_T_04_DF_01	w3444	Ja	Ja	ja	NONE
5227	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5228	ISW-_E_00001_SE_01_T_04_DF_01	w3445	Das	Das	die	NONE
5229	ISW-_E_00001_SE_01_T_04_DF_01	w3446	stimmt	stimmt	stimmen	NONE
5230	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5231	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5232	ISW-_E_00001_SE_01_T_04_DF_01	AA	NONE	NONE	NONE	NONE
5233	ISW-_E_00001_SE_01_T_04_DF_01	w3447	Ja	Ja	ja	NONE
5234	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5235	ISW-_E_00001_SE_01_T_04_DF_01	w3448	in	in	in	NONE
5236	ISW-_E_00001_SE_01_T_04_DF_01	w3449	Italien	Italien	Italien	B-GPE
5237	ISW-_E_00001_SE_01_T_04_DF_01	w3450	ist	ist	sein	NONE
5238	ISW-_E_00001_SE_01_T_04_DF_01	w3451	doch	doch	doch	NONE
5239	ISW-_E_00001_SE_01_T_04_DF_01	w3452	die	die	die	NONE
5240	ISW-_E_00001_SE_01_T_04_DF_01	w3453	Bibel	Bibel	Bibel	B-ART
5241	ISW-_E_00001_SE_01_T_04_DF_01	w3454	von	von	von	NONE
5242	ISW-_E_00001_SE_01_T_04_DF_01	w3455	Lateinisch	Lateinisch	Lateinisch	B-LAN
5243	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5244	ISW-_E_00001_SE_01_T_04_DF_01	w3456	also	also	also	NONE
5245	ISW-_E_00001_SE_01_T_04_DF_01	/	NONE	NONE	NONE	NONE
5246	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5247	ISW-_E_00001_SE_01_T_04_DF_01	MA	NONE	NONE	NONE	NONE
5248	ISW-_E_00001_SE_01_T_04_DF_01	w3457	Also	Also	also	NONE
5249	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5250	ISW-_E_00001_SE_01_T_04_DF_01	w3458	haben	haben	haben	NONE
5251	ISW-_E_00001_SE_01_T_04_DF_01	w3459	Sie	Sie	Sie	NONE
5252	ISW-_E_00001_SE_01_T_04_DF_01	(	NONE	NONE	NONE	NONE
5253	ISW-_E_00001_SE_01_T_04_DF_01	…	NONE	NONE	NONE	NONE
5254	ISW-_E_00001_SE_01_T_04_DF_01	)	NONE	NONE	NONE	NONE
5255	ISW-_E_00001_SE_01_T_04_DF_01	/	NONE	NONE	NONE	NONE
5256	ISW-_E_00001_SE_01_T_04_DF_01	w3460	ich	ich	ich	NONE
5257	ISW-_E_00001_SE_01_T_04_DF_01	(-)	NONE	NONE	NONE	NONE
5258	ISW-_E_00001_SE_01_T_04_DF_01	w3461	ich	ich	ich	NONE
5259	ISW-_E_00001_SE_01_T_04_DF_01	w3462	bin	bin	sein	NONE
5260	ISW-_E_00001_SE_01_T_04_DF_01	w3463	nur	nur	nur	NONE
5261	ISW-_E_00001_SE_01_T_04_DF_01	w3464	froh	froh	froh	NONE
5262	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5263	ISW-_E_00001_SE_01_T_04_DF_01	w3465	dass	dass	dass	NONE
5264	ISW-_E_00001_SE_01_T_04_DF_01	w3466	wir	wir	wir	NONE
5265	ISW-_E_00001_SE_01_T_04_DF_01	w3467	Sie	Sie	Sie	NONE
5266	ISW-_E_00001_SE_01_T_04_DF_01	w3468	auch	auch	auch	NONE
5267	ISW-_E_00001_SE_01_T_04_DF_01	w3469	irgendwas	irgendwas	irgendwas	NONE
5268	ISW-_E_00001_SE_01_T_04_DF_01	(-)	NONE	NONE	NONE	NONE
5269	ISW-_E_00001_SE_01_T_04_DF_01	w3470	unterrichten	unterrichten	unterrichten	NONE
5270	ISW-_E_00001_SE_01_T_04_DF_01	w3471	können	können	können	NONE
5271	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5272	ISW-_E_00001_SE_01_T_04_DF_01	NONE	NONE	NONE	NONE	NONE
5273	ISW-_E_00001_SE_01_T_04_DF_01	IR	NONE	NONE	NONE	NONE
5274	ISW-_E_00001_SE_01_T_04_DF_01	w3472	Ja	Ja	ja	NONE
5275	ISW-_E_00001_SE_01_T_04_DF_01	,	NONE	NONE	NONE	NONE
5276	ISW-_E_00001_SE_01_T_04_DF_01	w3473	genau	genau	genau	NONE
5277	ISW-_E_00001_SE_01_T_04_DF_01	.	NONE	NONE	NONE	NONE
5278	ISW-_E_00001_SE_01_T_04_DF_01	(	NONE	NONE	NONE	NONE
5279	ISW-_E_00001_SE_01_T_04_DF_01	w3474	LACHT	LACHT	lachen	NONE
5280	ISW-_E_00001_SE_01_T_04_DF_01	)	NONE	NONE	NONE	NONE
5281	ISW-_E_00001_SE_01_T_04_DF_01	(3)	NONE	NONE	NONE	NONE
NONE	fileid	wid	token	norm	lemma	ontoNer
0	ISW-_E_00001_SE_01_T_05_DF_01	# /home/ruppenhofer/repos/agd/sample_files/isw/iso-transcripts/ISW-_E_00001_SE_01_T_05_DF_01.xml.annotated.xml	NONE	NONE	NONE	NONE
